original_file,segment_file,Start_time (s),End_time (s),Clements2024_Scientific_Name,Confidence,latitude,longitude,project,locality,punto,municipality,timestamp,aru_type,recorder,habitat
./Calima/Despliegue3/Punto_29_202504_CA2/8E8DF5AB_20250418_091000.WAV,./Calima/Validation_1to5/random100_perch/Coccyzus_americanus/1620113_8E8DF5AB_20250418_091000.flac,25,30,Coccyzus americanus,0.074220106,3.906916,-76.609766,Calima,RioBravo,29,Darien,20250418_091000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_28_202504_CA30/40A35F8D_20250426_152000.WAV,./Calima/Validation_1to5/random100_perch/Setophaga_striata/1574428_40A35F8D_20250426_152000.flac,50,55,Setophaga striata,0.10599939,3.910672,-76.606713,Calima,RioBravo,28,Darien,20250426_152000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_17_202501_CA26/B45B64F7_20250130_130500.WAV,./Calima/Validation_1to5/random100_perch/Spiza_americana/422620_B45B64F7_20250130_130500.flac,25,30,Spiza americana,0.11986755,3.96801,-76.50336,Calima,Ensueno,17,Darien,20250130_130500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_28_202504_CA30/40A35F8D_20250408_111500.WAV,./Calima/Validation_1to5/random100_perch/Chaetura_pelagica/1532393_40A35F8D_20250408_111500.flac,15,20,Chaetura pelagica,0.013966166,3.910672,-76.606713,Calima,RioBravo,28,Darien,20250408_111500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_5_202501_CA4/9BB2C176_20250121_154000.WAV,./Calima/Validation_1to5/random100_perch/Ammodramus_savannarum/143655_9BB2C176_20250121_154000.flac,30,35,Ammodramus savannarum,0.03584093,,,Calima,Tesoro,5,Darien,20250121_104000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_20_202505_CA3/660E9F11_20250513_055500.WAV,./Calima/Validation_1to5/random100_perch/Myioborus_ornatus/1854932_660E9F11_20250513_055500.flac,55,60,Myioborus ornatus,0.024535237,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250513_055500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_21_202506_CA8/85926BE7_20250603_090500.WAV,./Calima/Validation_1to5/random100_perch/Pipreola_jucunda/1932868_85926BE7_20250603_090500.flac,35,40,Pipreola jucunda,0.05197246,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250603_090500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_22_202506_CA5/445B1132_20250629_113000.WAV,./Calima/Validation_1to5/random100_perch/Rupicola_peruvianus/2497440_445B1132_20250629_113000.flac,15,20,Rupicola peruvianus,0.009908855,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250629_113000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_26_202505_CA32/A6FA48B1_20250515_070500.WAV,./Calima/Validation_1to5/random100_perch/Ceratopipra_erythrocephala/2074864_A6FA48B1_20250515_070500.flac,55,60,Ceratopipra erythrocephala,0.029238913,4.016158,-76.475501,Calima,ElTesoro,26,Darien,20250515_070500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_17_202502_CA26/B45B64F7_20250209_134000.WAV,./Calima/Validation_1to5/random100_perch/Falco_columbarius/445733_B45B64F7_20250209_134000.flac,30,35,Falco columbarius,0.07742848,3.96801,-76.50336,Calima,Ensueno,17,Darien,20250209_134000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_24_202502_CA27/A6B8FF18_20250207_114500.WAV,./Calima/Validation_1to5/random100_perch/Ictinia_mississippiensis/884495_A6B8FF18_20250207_114500.flac,55,60,Ictinia mississippiensis,0.06764603,3.90789,-76.61079,Calima,RioBravo,24,Darien,20250207_114500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_27_202504_CA6/352F4986_20250426_102500.WAV,./Calima/Validation_1to5/random100_perch/Dromococcyx_phasianellus/1517172_352F4986_20250426_102500.flac,30,35,Dromococcyx phasianellus,0.15363014,3.911739,-76.607379,Calima,RioBravo,27,Darien,20250426_102500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_25_202505_CA33/CB647E8D_20250521_145000.WAV,./Calima/Validation_1to5/random100_perch/Scytalopus_alvarezlopezi/2026699_CB647E8D_20250521_145000.flac,55,60,Scytalopus alvarezlopezi,0.91574484,4.009018,-76.478116,Calima,ElTesoro,25,Darien,20250521_145000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_22_202506_CA5/445B1132_20250618_055500.WAV,./Calima/Validation_1to5/random100_perch/Trogon_cupreicauda/2471296_445B1132_20250618_055500.flac,35,40,Trogon cupreicauda,0.09098861,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250618_055500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_5_202501_CA4/9BB2C176_20250120_181500.WAV,./Calima/Validation_1to5/random100_perch/Catharus_minimus/141727_9BB2C176_20250120_181500.flac,50,55,Catharus minimus,0.046269238,,,Calima,Tesoro,5,Darien,20250120_131500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_27_202504_CA6/352F4986_20250420_083000.WAV,./Calima/Validation_1to5/random100_perch/Herpsilochmus_axillaris/1503068_352F4986_20250420_083000.flac,5,10,Herpsilochmus axillaris,0.0747526,3.911739,-76.607379,Calima,RioBravo,27,Darien,20250420_083000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_22_202504_CA5/445B1132_20250428_065500.WAV,./Calima/Validation_1to5/random100_perch/Grallaricula_nana/1323730_445B1132_20250428_065500.flac,20,25,Grallaricula nana,0.029308239,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250428_065500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_21_202506_CA8/85926BE7_20250614_084000.WAV,./Calima/Validation_1to5/random100_perch/Pipreola_aureopectus/2401427_85926BE7_20250614_084000.flac,5,10,Pipreola aureopectus,0.018901959,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250614_084000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_6_202412_CA4/9BB2C176_20241224_000500.WAV,./Calima/Validation_1to5/random100_perch/Lophostrix_cristata/188233_9BB2C176_20241224_000500.flac,20,25,Lophostrix cristata,0.12632063,3.908615,-76.60555,Calima,RioBravo,6,Darien,20241223_190500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_20_202506_CA3/660E9F11_20250610_142000.WAV,./Calima/Validation_1to5/random100_perch/Hydropsalis_cayennensis/2333526_660E9F11_20250610_142000.flac,45,50,Hydropsalis cayennensis,0.16604924,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250610_142000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_22_202506_CA5/445B1132_20250627_090000.WAV,./Calima/Validation_1to5/random100_perch/Grallaricula_flavirostris/2492473_445B1132_20250627_090000.flac,20,25,Grallaricula flavirostris,0.19099505,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250627_090000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_21_202506_CA8/85926BE7_20250623_081500.WAV,./Calima/Validation_1to5/random100_perch/Scytalopus_alvarezlopezi/2422108_85926BE7_20250623_081500.flac,30,35,Scytalopus alvarezlopezi,0.105687976,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250623_081500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_24_202502_CA27/A6B8FF18_20250217_090500.WAV,./Calima/Validation_1to5/random100_perch/Geothlypis_philadelphia/907133_A6B8FF18_20250217_090500.flac,10,15,Geothlypis philadelphia,0.06306241,3.90789,-76.61079,Calima,RioBravo,24,Darien,20250217_090500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_18_202502_CA28/3B983DB7_20250201_155500.WAV,./Calima/Validation_1to5/random100_perch/Contopus_cooperi/497963_3B983DB7_20250201_155500.flac,30,35,Contopus cooperi,0.26078245,4.04101,-76.41603,Calima,Natilla,18,Darien,20250201_155500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_6_202412_CA4/9BB2C176_20241214_200000.WAV,./Calima/Validation_1to5/random100_perch/Iridosornis_porphyrocephalus/166913_9BB2C176_20241214_200000.flac,40,45,Iridosornis porphyrocephalus,0.03290328,3.908615,-76.60555,Calima,RioBravo,6,Darien,20241214_150000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_22_202506_CA5/445B1132_20250624_151500.WAV,./Calima/Validation_1to5/random100_perch/Catharus_fuscescens/2486466_445B1132_20250624_151500.flac,45,50,Catharus fuscescens,0.027575431,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250624_151500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_21_202502_CA8/85926BE7_20250216_091500.WAV,./Calima/Validation_1to5/random100_perch/Dromococcyx_pavoninus/719346_85926BE7_20250216_091500.flac,5,10,Dromococcyx pavoninus,0.026223745,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250216_091500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_21_202502_CA8/85926BE7_20250218_064000.WAV,./Calima/Validation_1to5/random100_perch/Pharomachrus_auriceps/723585_85926BE7_20250218_064000.flac,25,30,Pharomachrus auriceps,0.038821083,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250218_064000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_26_202506_CA32/A6FA48B1_20250616_065000.WAV,./Calima/Validation_1to5/random100_perch/Ceratopipra_mentalis/2660337_A6FA48B1_20250616_065000.flac,25,30,Ceratopipra mentalis,0.03697674,4.016158,-76.475501,Calima,ElTesoro,26,Darien,20250616_065000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_22_202504_CA5/445B1132_20250416_074500.WAV,./Calima/Validation_1to5/random100_perch/Dromococcyx_pavoninus/1296200_445B1132_20250416_074500.flac,0,5,Dromococcyx pavoninus,0.023016823,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250416_074500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_14_202504_M2/1E57904A_20250418_090500.WAV,./Calima/Validation_1to5/random100_perch/Setophaga_ruticilla/965633_1E57904A_20250418_090500.flac,10,15,Setophaga ruticilla,0.34603927,3.96468,-76.50728,Calima,Ensueno,14,Darien,20250418_090500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_21_202506_CA8/85926BE7_20250605_084000.WAV,./Calima/Validation_1to5/random100_perch/Pachysylvia_semibrunnea/1937410_85926BE7_20250605_084000.flac,10,15,Pachysylvia semibrunnea,0.034896795,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250605_084000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_27_202504_CA6/352F4986_20250410_075000.WAV,./Calima/Validation_1to5/random100_perch/Myiodynastes_luteiventris/1479940_352F4986_20250410_075000.flac,35,40,Myiodynastes luteiventris,0.051871173,3.911739,-76.607379,Calima,RioBravo,27,Darien,20250410_075000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_22_202505_CA5/445B1132_20250521_063000.WAV,./Calima/Validation_1to5/random100_perch/Grallaricula_nana/1969493_445B1132_20250521_063000.flac,5,10,Grallaricula nana,0.011494042,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250521_063000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_21_202504_CA8/85926BE7_20250405_082500.WAV,./Calima/Validation_1to5/random100_perch/Cardellina_canadensis/1232677_85926BE7_20250405_082500.flac,15,20,Cardellina canadensis,0.19837159,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250405_082500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_14_202502_M2/1E57904A_20250207_093500.WAV,./Calima/Validation_1to5/random100_perch/Pheucticus_ludovicianus/239785_1E57904A_20250207_093500.flac,35,40,Pheucticus ludovicianus,0.13961379,3.96468,-76.50728,Calima,Ensueno,14,Darien,20250207_093500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_3_202412_CA3/660E9F11_20241214_101500.WAV,./Calima/Validation_1to5/random100_perch/Antrostomus_carolinensis/35453_660E9F11_20241214_101500.flac,10,15,Antrostomus carolinensis,0.06848206,3.908712,-76.605568,Calima,RioBravo,3,Darien,20241214_051500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_5_202411_CA4/9BB2C176_20241127_174000.WAV,./Calima/Validation_1to5/random100_perch/Machaeropterus_striolatus/129737_9BB2C176_20241127_174000.flac,35,40,Machaeropterus striolatus,0.038138073,3.965504,-76.413462,Calima,Tesoro,5,Darien,20241127_124000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_27_202504_CA6/352F4986_20250420_073500.WAV,./Calima/Validation_1to5/random100_perch/Coccyzus_americanus/1502943_352F4986_20250420_073500.flac,40,45,Coccyzus americanus,0.069430284,3.911739,-76.607379,Calima,RioBravo,27,Darien,20250420_073500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_15_202505_01N/4A238C69_20250525_125000.WAV,./Calima/Validation_1to5/random100_perch/Spizaetus_ornatus/1690045_4A238C69_20250525_125000.flac,40,45,Spizaetus ornatus,0.115579166,3.96796,-76.50595,Calima,Ensueno,15,Darien,20250525_125000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_3_202412_CA3/660E9F11_20241229_111000.WAV,./Calima/Validation_1to5/random100_perch/Tyrannus_tyrannus/70152_660E9F11_20241229_111000.flac,45,50,Tyrannus tyrannus,0.07900881,3.908712,-76.605568,Calima,RioBravo,3,Darien,20241229_061000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_21_202502_CA8/85926BE7_20250208_101500.WAV,./Calima/Validation_1to5/random100_perch/Pipreola_jucunda/701069_85926BE7_20250208_101500.flac,40,45,Pipreola jucunda,0.040272016,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250208_101500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_22_202507_CA5/445B1132_20250701_070500.WAV,./Calima/Validation_1to5/random100_perch/Ceratopipra_mentalis/2501415_445B1132_20250701_070500.flac,30,35,Ceratopipra mentalis,0.04021378,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250701_070500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_15_202502_01N/4A238C69_20250208_152500.WAV,./Calima/Validation_1to5/random100_perch/Scytalopus_vicinior/304673_4A238C69_20250208_152500.flac,25,30,Scytalopus vicinior,0.14263883,3.96796,-76.50595,Calima,Ensueno,15,Darien,20250208_152500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_6_202412_CA4/9BB2C176_20241226_163500.WAV,./Calima/Validation_1to5/random100_perch/Parkesia_motacilla/194067_9BB2C176_20241226_163500.flac,30,35,Parkesia motacilla,0.049313396,3.908615,-76.60555,Calima,RioBravo,6,Darien,20241226_113500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_29_202504_CA2/8E8DF5AB_20250418_074500.WAV,./Calima/Validation_1to5/random100_perch/Micrastur_semitorquatus/1619906_8E8DF5AB_20250418_074500.flac,10,15,Micrastur semitorquatus,0.076937534,3.906916,-76.609766,Calima,RioBravo,29,Darien,20250418_074500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_23_202502_CA29/E0E5570B_20250209_145000.WAV,./Calima/Validation_1to5/random100_perch/Machaeropterus_striolatus/833263_E0E5570B_20250209_145000.flac,40,45,Machaeropterus striolatus,0.039756887,4.00779,-76.47462,Calima,ElTesoro,23,Darien,20250209_145000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_15_202502_01N/4A238C69_20250205_113000.WAV,./Calima/Validation_1to5/random100_perch/Setophaga_striata/297206_4A238C69_20250205_113000.flac,55,60,Setophaga striata,0.049314488,3.96796,-76.50595,Calima,Ensueno,15,Darien,20250205_113000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_16_202502_CA25/019308C2_20250206_115000.WAV,./Calima/Validation_1to5/random100_perch/Cardellina_canadensis/373030_019308C2_20250206_115000.flac,15,20,Cardellina canadensis,0.1929609,3.96591,-76.50415,Calima,Ensueno,16,Darien,20250206_115000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_19_202502_CA1/0DCAD56D_20250226_092500.WAV,./Calima/Validation_1to5/random100_perch/Vireo_flavifrons/613793_0DCAD56D_20250226_092500.flac,20,25,Vireo flavifrons,0.1768012,4.00888,-76.48257,Calima,ElTesoro,19,Darien,20250226_092500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_21_202504_CA8/85926BE7_20250418_124500.WAV,./Calima/Validation_1to5/random100_perch/Pandion_haliaetus/1263252_85926BE7_20250418_124500.flac,20,25,Pandion haliaetus,0.036426313,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250418_124500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_21_202502_CA8/85926BE7_20250221_143500.WAV,./Calima/Validation_1to5/random100_perch/Icterus_galbula/731637_85926BE7_20250221_143500.flac,30,35,Icterus galbula,0.015526207,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250221_143500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_20_202507_CA3/660E9F11_20250702_135000.WAV,./Calima/Validation_1to5/random100_perch/Hydropsalis_cayennensis/2384138_660E9F11_20250702_135000.flac,25,30,Hydropsalis cayennensis,0.056594204,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250702_135000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_21_202506_CA8/85926BE7_20250623_191500.WAV,./Calima/Validation_1to5/random100_perch/Grallaria_saturata/2423687_85926BE7_20250623_191500.flac,5,10,Grallaria saturata,0.036492813,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250623_191500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_22_202505_CA5/445B1132_20250502_065000.WAV,./Calima/Validation_1to5/random100_perch/Micrastur_ruficollis/1332938_445B1132_20250502_065000.flac,45,50,Micrastur ruficollis,0.486967,4.01209,-76.47209,Calima,ElTesoro,22,Darien,20250502_065000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_21_202505_CA8/85926BE7_20250525_102500.WAV,./Calima/Validation_1to5/random100_perch/Pipreola_aureopectus/1912325_85926BE7_20250525_102500.flac,20,25,Pipreola aureopectus,0.033539332,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250525_102500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_25_202505_CA33/CB647E8D_20250522_071500.WAV,./Calima/Validation_1to5/random100_perch/Grallaricula_flavirostris/2027908_CB647E8D_20250522_071500.flac,40,45,Grallaricula flavirostris,0.1395228,4.009018,-76.478116,Calima,ElTesoro,25,Darien,20250522_071500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_21_202504_CA8/85926BE7_20250408_101000.WAV,./Calima/Validation_1to5/random100_perch/Cardellina_canadensis/1239842_85926BE7_20250408_101000.flac,20,25,Cardellina canadensis,0.14703953,4.00893,-76.48253,Calima,ElTesoro,21,Darien,20250408_101000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_18_202501_CA28/3B983DB7_20250131_081500.WAV,./Calima/Validation_1to5/random100_perch/Bangsia_melanochlamys/494550_3B983DB7_20250131_081500.flac,0,5,Bangsia melanochlamys,0.022570707,4.04101,-76.41603,Calima,Natilla,18,Darien,20250131_081500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_16_202504_CA25/019308C2_20250411_143500.WAV,./Calima/Validation_1to5/random100_perch/Diglossa_indigotica/1073320_019308C2_20250411_143500.flac,45,50,Diglossa indigotica,0.09722248,3.96591,-76.50415,Calima,Ensueno,16,Darien,20250411_143500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_14_202502_M2/1E57904A_20250201_135000.WAV,./Calima/Validation_1to5/random100_perch/Pharomachrus_auriceps/226573_1E57904A_20250201_135000.flac,20,25,Pharomachrus auriceps,0.09354775,3.96468,-76.50728,Calima,Ensueno,14,Darien,20250201_135000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_25_202506_CA33/CB647E8D_20250605_151500.WAV,./Calima/Validation_1to5/random100_perch/Micrastur_ruficollis/2061311_CB647E8D_20250605_151500.flac,25,30,Micrastur ruficollis,0.03576785,4.009018,-76.478116,Calima,ElTesoro,25,Darien,20250605_151500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_5_202411_CA4/9BB2C176_20241121_175000.WAV,./Calima/Validation_1to5/random100_perch/Icterus_galbula/115933_9BB2C176_20241121_175000.flac,15,20,Icterus galbula,0.034676753,3.965504,-76.413462,Calima,Tesoro,5,Darien,20241121_125000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_27_202504_CA6/352F4986_20250413_064500.WAV,./Calima/Validation_1to5/random100_perch/Dromococcyx_phasianellus/1486699_352F4986_20250413_064500.flac,55,60,Dromococcyx phasianellus,0.041716214,3.911739,-76.607379,Calima,RioBravo,27,Darien,20250413_064500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_3_202412_CA3/660E9F11_20241216_235000.WAV,./Calima/Validation_1to5/random100_perch/Coccyzus_americanus/42021_660E9F11_20241216_235000.flac,30,35,Coccyzus americanus,0.054392196,3.908712,-76.605568,Calima,RioBravo,3,Darien,20241216_185000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_18_202502_CA28/3B983DB7_20250211_070000.WAV,./Calima/Validation_1to5/random100_perch/Empidonax_traillii/519709_3B983DB7_20250211_070000.flac,30,35,Empidonax traillii,0.10172338,4.04101,-76.41603,Calima,Natilla,18,Darien,20250211_070000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_14_202504_M2/1E57904A_20250424_053000.WAV,./Calima/Validation_1to5/random100_perch/Nyctibius_griseus/978937_1E57904A_20250424_053000.flac,0,5,Nyctibius griseus,0.16495891,3.96468,-76.50728,Calima,Ensueno,14,Darien,20250424_053000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_25_202504_CA33/CB647E8D_20250420_171000.WAV,./Calima/Validation_1to5/random100_perch/Sipia_nigricauda/1391420_CB647E8D_20250420_171000.flac,35,40,Sipia nigricauda,0.010840966,4.009018,-76.478116,Calima,ElTesoro,25,Darien,20250420_171000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_14_202504_M2/1E57904A_20250408_143500.WAV,./Calima/Validation_1to5/random100_perch/Falco_peregrinus/943388_1E57904A_20250408_143500.flac,20,25,Falco peregrinus,0.023028009,3.96468,-76.50728,Calima,Ensueno,14,Darien,20250408_143500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_20_202502_CA3/660E9F11_20250212_090500.WAV,./Calima/Validation_1to5/random100_perch/Lurocalis_semitorquatus/646065_660E9F11_20250212_090500.flac,5,10,Lurocalis semitorquatus,0.014963414,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250212_090500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_4_202501_CA3/660E9F11_20250123_220500.WAV,./Calima/Validation_1to5/random100_perch/Cardellina_canadensis/100525_660E9F11_20250123_220500.flac,0,5,Cardellina canadensis,0.28091806,3.965604,-76.502466,Calima,Ensueno,4,Darien,20250123_170500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_20_202507_CA3/660E9F11_20250701_182500.WAV,./Calima/Validation_1to5/random100_perch/Micrastur_semitorquatus/2382493_660E9F11_20250701_182500.flac,20,25,Micrastur semitorquatus,0.028533168,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250701_182500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_5_202411_CA4/9BB2C176_20241126_144000.WAV,./Calima/Validation_1to5/random100_perch/Empidonax_virescens/127003_9BB2C176_20241126_144000.flac,45,50,Empidonax virescens,0.090559594,3.965504,-76.413462,Calima,Tesoro,5,Darien,20241126_094000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_19_202506_CA1/0DCAD56D_20250628_182500.WAV,./Calima/Validation_1to5/random100_perch/Scytalopus_stilesi/2310509_0DCAD56D_20250628_182500.flac,35,40,Scytalopus stilesi,0.018085107,4.00888,-76.48257,Calima,ElTesoro,19,Darien,20250628_182500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_26_202505_CA32/A6FA48B1_20250529_055000.WAV,./Calima/Validation_1to5/random100_perch/Protonotaria_citrea/2106928_A6FA48B1_20250529_055000.flac,5,10,Protonotaria citrea,0.02900709,4.016158,-76.475501,Calima,ElTesoro,26,Darien,20250529_055000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_19_202504_CA1/0DCAD56D_20250408_100000.WAV,./Calima/Validation_1to5/random100_perch/Cardellina_canadensis/1161356_0DCAD56D_20250408_100000.flac,25,30,Cardellina canadensis,0.10381853,4.00888,-76.48257,Calima,ElTesoro,19,Darien,20250408_100000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue1/Punto_6_202412_CA4/9BB2C176_20241208_183000.WAV,./Calima/Validation_1to5/random100_perch/Scytalopus_chocoensis/152869_9BB2C176_20241208_183000.flac,20,25,Scytalopus chocoensis,0.22029373,3.908615,-76.60555,Calima,RioBravo,6,Darien,20241208_133000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue4/Punto_20_202505_CA3/660E9F11_20250511_101000.WAV,./Calima/Validation_1to5/random100_perch/Hydropsalis_cayennensis/1850928_660E9F11_20250511_101000.flac,15,20,Hydropsalis cayennensis,0.108475305,4.01164,-76.47372,Calima,ElTesoro,20,Darien,20250511_101000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_29_202504_CA2/8E8DF5AB_20250413_131000.WAV,./Calima/Validation_1to5/random100_perch/Piranga_olivacea/1609170_8E8DF5AB_20250413_131000.flac,30,35,Piranga olivacea,0.15798096,3.906916,-76.609766,Calima,RioBravo,29,Darien,20250413_131000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue3/Punto_16_202504_CA25/019308C2_20250413_114000.WAV,./Calima/Validation_1to5/random100_perch/Vireo_flavifrons/1077504_019308C2_20250413_114000.flac,30,35,Vireo flavifrons,0.043540772,3.96591,-76.50415,Calima,Ensueno,16,Darien,20250413_114000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue5/Punto_23_202506_CA29/E0E5570B_20250623_120000.WAV,./Calima/Validation_1to5/random100_perch/Micrastur_ruficollis/2551684_E0E5570B_20250623_120000.flac,35,40,Micrastur ruficollis,0.057625744,4.00779,-76.47462,Calima,ElTesoro,23,Darien,20250623_120000,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_14_202502_M2/1E57904A_20250220_091500.WAV,./Calima/Validation_1to5/random100_perch/Sipia_nigricauda/269681_1E57904A_20250220_091500.flac,40,45,Sipia nigricauda,0.016970387,3.96468,-76.50728,Calima,Ensueno,14,Darien,20250220_091500,audiomoth,Jimena Benavides,unknown
./Calima/Despliegue2/Punto_17_202502_CA26/B45B64F7_20250213_164000.WAV,./Calima/Validation_1to5/random100_perch/Sericossypha_albocristata/455379_B45B64F7_20250213_164000.flac,35,40,Sericossypha albocristata,0.014479178,3.96801,-76.50336,Calima,Ensueno,17,Darien,20250213_164000,audiomoth,Jimena Benavides,unknown
