startTime,endTime,speciesName,confidence,mediaID,recorderID,deploymentGroups,projectName,latitude,longitude,deploymentStart,deploymentEnd
12.0,15.0,Ciccaba virgata,0.235,G6467_20240218_003000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
3.0,6.0,Myiothlypis fulvicauda,0.1184,G6455_20240227_170000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
30.0,33.0,Rupicola rupicola,0.1315,G6445_20240222_160000.WAV,G6445,season t1,GEOPARK_PUTUMAYO_2024,0.498252,-76.327377,2024-02-11,2024-03-03
15.0,18.0,Zebrilus undulatus,0.5118,G6429_20240223_193000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
51.0,54.0,Tinamus major,0.4349,G6468_20240208_193000.WAV,G6468,season t1,GEOPARK_PUTUMAYO_2024,0.468108,-76.32182,2024-02-07,2024-03-02
45.0,48.0,Ceratopipra erythrocephala,0.1583,G6413_20240212_080000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
42.0,45.0,Lophostrix cristata,0.1145,G6384_20240214_043000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
9.0,12.0,Tolmomyias sulphurescens,0.1022,G6371_20240226_120000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
9.0,12.0,Ciccaba huhula,0.1141,G6413_20240225_030000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
9.0,12.0,Rupornis magnirostris,0.8019,G6404_20240217_090000.WAV,G6404,season t1,GEOPARK_PUTUMAYO_2024,0.497502,-76.322981,2024-02-13,2024-03-02
39.0,42.0,Pulsatrix perspicillata,0.1617,G6418_20240221_033000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
18.0,21.0,Pitangus sulphuratus,0.6788,G6414_20240224_150000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
45.0,48.0,Cnipodectes subbrunneus,0.1016,G6403_20240222_160000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
6.0,9.0,Xiphorhynchus guttatus,0.1131,G6394_20240215_043000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
45.0,48.0,Lophostrix cristata,0.1025,G6381_20240208_013000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
0.0,3.0,Pulsatrix perspicillata,0.1827,G6437_20240210_180000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
12.0,15.0,Zebrilus undulatus,0.1579,G6384_20240226_220000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
33.0,36.0,Ciccaba virgata,0.1381,G6413_20240301_173000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
24.0,27.0,Zebrilus undulatus,0.3382,G6455_20240222_213000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
48.0,51.0,Zebrilus undulatus,0.1988,G6376_20240227_223000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
21.0,24.0,Pulsatrix perspicillata,0.1546,G6464_20240302_010000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
54.0,57.0,Nyctibius griseus,0.124,G6428_20240222_203000.WAV,G6428,season t1,GEOPARK_PUTUMAYO_2024,0.5002,-76.325689,2024-02-13,2024-03-02
27.0,30.0,Momotus momota,0.1354,G6381_20240208_030000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
0.0,3.0,Lophostrix cristata,0.1977,G6381_20240210_003000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
21.0,24.0,Ceratopipra erythrocephala,0.2108,G6421_20240221_163000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
9.0,12.0,Pseudopipra pipra,0.1137,G6394_20240301_110000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
18.0,21.0,Nothocrax urumutum,0.1113,G6408_20240221_003000.WAV,G6408,season t1,GEOPARK_PUTUMAYO_2024,0.484805,-76.317756,2024-02-08,2024-03-02
51.0,54.0,Zebrilus undulatus,0.1732,G6421_20240301_190000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
30.0,33.0,Lurocalis semitorquatus,0.1491,G6384_20240220_030000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
15.0,18.0,Zebrilus undulatus,0.1339,G6403_20240229_030000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
42.0,45.0,Zebrilus undulatus,0.3428,G6437_20240210_220000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
0.0,3.0,Lophostrix cristata,0.125,G6395_20240212_040000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
45.0,48.0,Laterallus exilis,0.1447,G6381_20240301_070000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
30.0,33.0,Ciccaba virgata,0.1018,G6465_20240214_010000.WAV,G6465,season t1,GEOPARK_PUTUMAYO_2024,0.499758,-76.321538,2024-02-13,2024-03-02
24.0,27.0,Nothocrax urumutum,0.3974,G6418_20240223_233000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
9.0,12.0,Ciccaba huhula,0.1113,G6394_20240227_190000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
12.0,15.0,Phaethornis guy,0.1845,G6428_20240220_120000.WAV,G6428,season t1,GEOPARK_PUTUMAYO_2024,0.5002,-76.325689,2024-02-13,2024-03-02
0.0,3.0,Nyctibius griseus,0.1121,G6414_20240226_003000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
33.0,36.0,Lophostrix cristata,0.1037,G6418_20240217_200000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
3.0,6.0,Zebrilus undulatus,0.2567,G6394_20240217_193000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
0.0,3.0,Akletos melanoceps,0.5422,G6464_20240215_063000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
21.0,24.0,Nothocrax urumutum,0.1374,G6418_20240222_013000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
21.0,24.0,Pulsatrix perspicillata,0.1209,G6429_20240213_003000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
18.0,21.0,Tinamus major,0.2023,G6427_20240211_213000.WAV,G6427,season t1,GEOPARK_PUTUMAYO_2024,0.483853,-76.318961,2024-02-08,2024-03-02
6.0,9.0,Zebrilus undulatus,0.5404,G6383_20240217_193000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
24.0,27.0,Crypturellus undulatus,0.5069,G6370_20240225_003000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
18.0,21.0,Zebrilus undulatus,0.4915,G6437_20240224_190000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
57.0,60.0,Heliomaster longirostris,0.1578,G6376_20240229_230000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
0.0,3.0,Nyctibius aethereus,0.1312,G6413_20240221_020000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
30.0,33.0,Heliomaster longirostris,0.1405,G6403_20240217_233000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
36.0,39.0,Liosceles thoracicus,0.2665,G6429_20240216_080000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
33.0,36.0,Zebrilus undulatus,0.2728,G6383_20240303_020000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
42.0,45.0,Lophostrix cristata,0.2173,G6414_20240209_230000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
27.0,30.0,Ciccaba virgata,0.1393,G6428_20240224_190000.WAV,G6428,season t1,GEOPARK_PUTUMAYO_2024,0.5002,-76.325689,2024-02-13,2024-03-02
54.0,57.0,Lophostrix cristata,0.1241,G6419_20240214_020000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
9.0,12.0,Ceratopipra erythrocephala,0.1708,G6406_20240222_150000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
30.0,33.0,Heliomaster longirostris,0.2863,G6408_20240213_190000.WAV,G6408,season t1,GEOPARK_PUTUMAYO_2024,0.484805,-76.317756,2024-02-08,2024-03-02
45.0,48.0,Lophostrix cristata,0.1101,G6460_20240223_040000.WAV,G6460,season t1,GEOPARK_PUTUMAYO_2024,0.501673,-76.325554,2024-02-12,2024-03-02
48.0,51.0,Nyctibius griseus,0.1494,G6384_20240213_003000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
21.0,24.0,Tinamus major,0.188,G6437_20240226_193000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
15.0,18.0,Zebrilus undulatus,0.2942,G6403_20240219_233000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
21.0,24.0,Ciccaba virgata,0.1082,G6442_20240209_033000.WAV,G6442,season t1,GEOPARK_PUTUMAYO_2024,0.481959,-76.319523,2024-02-08,2024-03-02
57.0,60.0,Pulsatrix perspicillata,0.1956,G6406_20240224_030000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
21.0,24.0,Lophostrix cristata,0.1151,G6406_20240214_023000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
6.0,9.0,Zebrilus undulatus,0.313,G6371_20240207_183000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
6.0,9.0,Ciccaba huhula,0.1026,G6381_20240222_013000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
0.0,3.0,Megascops watsonii,0.104,G6394_20240210_050000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
30.0,33.0,Ceratopipra erythrocephala,0.4914,G6395_20240222_163000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
30.0,33.0,Ciccaba virgata,0.1192,G6428_20240214_030000.WAV,G6428,season t1,GEOPARK_PUTUMAYO_2024,0.5002,-76.325689,2024-02-13,2024-03-02
57.0,60.0,Megascops watsonii,0.1,G6381_20240213_183000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
6.0,9.0,Megascops watsonii,0.1008,G6376_20240223_050000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
45.0,48.0,Zebrilus undulatus,0.5239,G6467_20240213_190000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
24.0,27.0,Ceratopipra erythrocephala,0.1686,G6429_20240216_163000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
45.0,48.0,Pulsatrix perspicillata,0.1802,G6455_20240211_010000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
45.0,48.0,Ciccaba virgata,0.2459,G6437_20240214_050000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
57.0,60.0,Myrmoborus lugubris,0.1336,G6406_20240212_063000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
57.0,60.0,Nyctibius griseus,0.1275,G6370_20240222_200000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
51.0,54.0,Ceratopipra erythrocephala,0.1731,G6465_20240228_123000.WAV,G6465,season t1,GEOPARK_PUTUMAYO_2024,0.499758,-76.321538,2024-02-13,2024-03-02
30.0,33.0,Heliomaster longirostris,0.3654,G6383_20240302_230000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
18.0,21.0,Nyctibius grandis,0.1355,G6370_20240220_200000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
42.0,45.0,Pulsatrix perspicillata,0.1062,G6394_20240207_210000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
39.0,42.0,Pulsatrix perspicillata,0.1042,G6421_20240212_030000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
24.0,27.0,Zebrilus undulatus,0.3207,G6383_20240218_010000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
12.0,15.0,Ceratopipra erythrocephala,0.2052,G6408_20240226_163000.WAV,G6408,season t1,GEOPARK_PUTUMAYO_2024,0.484805,-76.317756,2024-02-08,2024-03-02
54.0,57.0,Lophostrix cristata,0.2025,G6419_20240218_163000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
33.0,36.0,Pulsatrix perspicillata,0.2255,G6406_20240214_033000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
3.0,6.0,Nyctibius griseus,0.1696,G6398_20240223_233000.WAV,G6398,season t1,GEOPARK_PUTUMAYO_2024,0.48036,-76.32004,2024-02-08,2024-02-26
3.0,6.0,Lophostrix cristata,0.1059,G6398_20240223_043000.WAV,G6398,season t1,GEOPARK_PUTUMAYO_2024,0.48036,-76.32004,2024-02-08,2024-02-26
12.0,15.0,Pulsatrix perspicillata,0.1473,G6442_20240216_040000.WAV,G6442,season t1,GEOPARK_PUTUMAYO_2024,0.481959,-76.319523,2024-02-08,2024-03-02
3.0,6.0,Ramphastos tucanus,0.6321,G6462_20240210_083000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
6.0,9.0,Megascops watsonii,0.1142,G6370_20240215_180000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
27.0,30.0,Ceratopipra erythrocephala,0.1647,G6421_20240218_160000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
33.0,36.0,Crypturellus soui,0.4262,G6398_20240209_080000.WAV,G6398,season t1,GEOPARK_PUTUMAYO_2024,0.48036,-76.32004,2024-02-08,2024-02-26
39.0,42.0,Lophostrix cristata,0.1193,G6413_20240212_053000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
0.0,3.0,Pulsatrix perspicillata,0.1081,G6395_20240222_010000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
18.0,21.0,Ortalis guttata,0.7859,G6428_20240217_083000.WAV,G6428,season t1,GEOPARK_PUTUMAYO_2024,0.5002,-76.325689,2024-02-13,2024-03-02
27.0,30.0,Ciccaba virgata,0.1381,G6404_20240217_043000.WAV,G6404,season t1,GEOPARK_PUTUMAYO_2024,0.497502,-76.322981,2024-02-13,2024-03-02
33.0,36.0,Nyctibius griseus,0.1163,G6370_20240220_053000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
18.0,21.0,Nyctibius griseus,0.1433,G7276_20240219_200000.WAV,G7276,season t1,GEOPARK_PUTUMAYO_2024,0.496634,-76.327401,2024-02-11,2024-03-03
12.0,15.0,Pulsatrix perspicillata,0.1317,G6414_20240223_020000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
3.0,6.0,Lophostrix cristata,0.3276,G6467_20240220_020000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
15.0,18.0,Ceratopipra erythrocephala,0.1021,G6383_20240220_160000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
0.0,3.0,Heliomaster longirostris,0.1588,G6445_20240211_203000.WAV,G6445,season t1,GEOPARK_PUTUMAYO_2024,0.498252,-76.327377,2024-02-11,2024-03-03
0.0,3.0,Ciccaba virgata,0.2851,G6403_20240225_030000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
51.0,54.0,Zebrilus undulatus,0.3404,G6408_20240212_210000.WAV,G6408,season t1,GEOPARK_PUTUMAYO_2024,0.484805,-76.317756,2024-02-08,2024-03-02
57.0,60.0,Myrmelastes leucostigma,0.1156,G6429_20240209_163000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
9.0,12.0,Pulsatrix perspicillata,0.1447,G6464_20240217_193000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
45.0,48.0,Pitangus sulphuratus,0.6944,G6414_20240217_153000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
3.0,6.0,Pulsatrix perspicillata,0.1301,G6437_20240226_010000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
45.0,48.0,Pulsatrix perspicillata,0.1413,G6403_20240219_010000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
18.0,21.0,Ciccaba virgata,0.1565,G6413_20240228_220000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
18.0,21.0,Pulsatrix perspicillata,0.1427,G6421_20240212_000000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
45.0,48.0,Zebrilus undulatus,0.2371,G6437_20240224_210000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
6.0,9.0,Zebrilus undulatus,0.2424,G6406_20240219_223000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
27.0,30.0,Zebrilus undulatus,0.4307,G6455_20240211_213000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
21.0,24.0,Pulsatrix perspicillata,0.1491,G6464_20240214_213000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
51.0,54.0,Megascops watsonii,0.1714,G6404_20240215_200000.WAV,G6404,season t1,GEOPARK_PUTUMAYO_2024,0.497502,-76.322981,2024-02-13,2024-03-02
9.0,12.0,Psarocolius angustifrons,0.2194,G6455_20240222_100000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
18.0,21.0,Lophostrix cristata,0.2709,G6395_20240222_043000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
0.0,3.0,Megascops watsonii,0.1341,G6395_20240216_053000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
57.0,60.0,Lophostrix cristata,0.1564,G6381_20240226_030000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
54.0,57.0,Laterallus exilis,0.2695,G6428_20240228_210000.WAV,G6428,season t1,GEOPARK_PUTUMAYO_2024,0.5002,-76.325689,2024-02-13,2024-03-02
18.0,21.0,Ceratopipra erythrocephala,0.1377,G6383_20240222_150000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
6.0,9.0,Ciccaba virgata,0.2656,G6467_20240214_053000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
51.0,54.0,Nyctibius griseus,0.1993,G6421_20240221_050000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
42.0,45.0,Pulsatrix perspicillata,0.113,G6460_20240226_053000.WAV,G6460,season t1,GEOPARK_PUTUMAYO_2024,0.501673,-76.325554,2024-02-12,2024-03-02
39.0,42.0,Hemithraupis flavicollis,0.2219,G6381_20240219_153000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
57.0,60.0,Querula purpurata,0.1679,G6464_20240221_063000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
9.0,12.0,Myiozetetes granadensis,0.2903,G7276_20240225_173000.WAV,G7276,season t1,GEOPARK_PUTUMAYO_2024,0.496634,-76.327401,2024-02-11,2024-03-03
54.0,57.0,Rupornis magnirostris,0.972,G6384_20240209_123000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
18.0,21.0,Steatornis caripensis,0.2968,G6468_20240219_000000.WAV,G6468,season t1,GEOPARK_PUTUMAYO_2024,0.468108,-76.32182,2024-02-07,2024-03-02
9.0,12.0,Ciccaba huhula,0.2143,G6462_20240226_033000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
21.0,24.0,Psarocolius angustifrons,0.1118,G6414_20240210_173000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
27.0,30.0,Zebrilus undulatus,0.639,G6394_20240217_183000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
33.0,36.0,Megascops choliba,0.1626,G6462_20240211_040000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
27.0,30.0,Heliomaster longirostris,0.794,G6403_20240227_190000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
9.0,12.0,Lophotriccus vitiosus,0.17,G6403_20240221_083000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
24.0,27.0,Psarocolius angustifrons,0.5759,G6406_20240217_120000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
36.0,39.0,Zebrilus undulatus,0.1051,G6464_20240210_180000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
12.0,15.0,Turdus hauxwelli,0.2514,G6462_20240209_223000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
12.0,15.0,Zebrilus undulatus,0.3104,G6394_20240209_193000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
48.0,51.0,Psarocolius angustifrons,0.6283,G6370_20240227_133000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
45.0,48.0,Nothocrax urumutum,0.1168,G6469_20240220_013000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
42.0,45.0,Nothocrax urumutum,0.1361,G6413_20240209_193000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
45.0,48.0,Zebrilus undulatus,0.1051,G6403_20240229_030000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
42.0,45.0,Pulsatrix perspicillata,0.1305,G6395_20240217_203000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
12.0,15.0,Nyctibius grandis,0.2432,G6419_20240220_043000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
21.0,24.0,Thraupis palmarum,0.1772,G6462_20240223_063000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
54.0,57.0,Ciccaba huhula,0.1386,G6404_20240221_000000.WAV,G6404,season t1,GEOPARK_PUTUMAYO_2024,0.497502,-76.322981,2024-02-13,2024-03-02
48.0,51.0,Ciccaba virgata,0.2034,G6419_20240210_033000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
18.0,21.0,Ciccaba virgata,0.212,G6469_20240228_230000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
18.0,21.0,Pulsatrix perspicillata,0.1085,G6414_20240212_203000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
42.0,45.0,Steatornis caripensis,0.2881,G6434_20240221_223000.WAV,G6434,season t1,GEOPARK_PUTUMAYO_2024,0.465314,-76.324496,2024-02-07,2024-03-02
