filePath,mediaID,startTime,endTime,speciesName,confidence,classifiedBy,recorderID,recorderModel,locality,projectName,municipality,latitude,longitude,setupBy,deploymentStart,deploymentEnd,deploymentGroups,timestamp,segmentID,logit_group
D:/Despliegue3/Punto_15_202504_CA23/2MM05319_20250401_135000.wav,2MM05319_20250401_135000.wav,12,15,Sericossypha albocristata,0.2303,,2MM05319,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30789,-78.11177,FELCA & Audubon LAC,2025-04-01,2025-04-02,Despliegue3,2025-04-01 13:50:00,534858_2MM05319_20250401_135000.wav,2
D:/Despliegue5/Punto_4_202508_CA15/2MM04976_20250814_060500.wav,2MM04976_20250814_060500.wav,21,24,Sericossypha albocristata,0.1536,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-08-09,2025-08-28,Despliegue5,2025-08-14 06:05:00,1369519_2MM04976_20250814_060500.wav,1
D:/Despliegue4/Punto_11_202505_CA11/2MM05078_20250522_094500.wav,2MM05078_20250522_094500.wav,57,60,Sericossypha albocristata,0.115,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-22 09:45:00,850185_2MM05078_20250522_094500.wav,1
D:/Despliegue2/Punto_14_202501_CA22/2MM05001_20250111_162500.wav,2MM05001_20250111_162500.wav,3,6,Sericossypha albocristata,0.1587,,2MM05001,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.3067,-78.11235,FELCA & Audubon LAC,2025-01-11,2025-01-31,Despliegue2,2025-01-11 16:25:00,96798_2MM05001_20250111_162500.wav,1
D:/Despliegue2/Punto_4_202501_CA15/2MM04976_20250118_120500.wav,2MM04976_20250118_120500.wav,9,12,Sericossypha albocristata,0.1123,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-18 12:05:00,242300_2MM04976_20250118_120500.wav,1
D:/Despliegue5/Punto_4_202508_CA15/2MM04976_20250811_122000.wav,2MM04976_20250811_122000.wav,45,48,Sericossypha albocristata,0.1583,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-08-09,2025-08-28,Despliegue5,2025-08-11 12:20:00,1366953_2MM04976_20250811_122000.wav,1
D:/Despliegue2/Punto_10_202502_CA9/2MM05355_20250202_122500.wav,2MM05355_20250202_122500.wav,27,30,Sericossypha albocristata,0.1516,,2MM05355,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28629,-78.09001,FELCA & Audubon LAC,2025-02-01,2025-02-09,Despliegue2,2025-02-02 12:25:00,20626_2MM05355_20250202_122500.wav,1
D:/Despliegue3/Punto_4_202504_CA15/2MM04976_20250401_062000.wav,2MM04976_20250401_062000.wav,24,27,Sericossypha albocristata,0.1011,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-04-01,2025-04-02,Despliegue3,2025-04-01 06:20:00,675302_2MM04976_20250401_062000.wav,1
D:/Despliegue3/Punto_4_202503_CA15/2MM04976_20250325_065500.wav,2MM04976_20250325_065500.wav,48,51,Sericossypha albocristata,0.1025,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-25 06:55:00,667558_2MM04976_20250325_065500.wav,1
D:/Despliegue3/Punto_4_202503_CA15/2MM04976_20250329_063000.wav,2MM04976_20250329_063000.wav,15,18,Sericossypha albocristata,0.1562,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-29 06:30:00,671983_2MM04976_20250329_063000.wav,1
D:/Despliegue3/Punto_4_202503_CA15/2MM04976_20250308_160500.wav,2MM04976_20250308_160500.wav,18,21,Sericossypha albocristata,0.1005,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-08 16:05:00,652053_2MM04976_20250308_160500.wav,1
D:/Despliegue4/Punto_14_202506_CA22/2MM05001_20250610_124000.wav,2MM05001_20250610_124000.wav,15,18,Sericossypha albocristata,0.123,,2MM05001,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.3067,-78.11235,FELCA & Audubon LAC,2025-06-01,2025-06-13,Despliegue4,2025-06-10 12:40:00,988693_2MM05001_20250610_124000.wav,1
D:/Despliegue2/Punto_11_202501_CA11/2MM05078_20250121_100500.wav,2MM05078_20250121_100500.wav,9,12,Sericossypha albocristata,0.1177,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-21 10:05:00,34287_2MM05078_20250121_100500.wav,1
